id,geo_point_2d,secteur,commune,antenne_mairie,adresse,perimetre_pave,type_dechet_code,type_dechet,type_conteneur_code,type_conteneur,volume_m3,marque,modele,modele_info_sup,type_avaloir,type_collecteur,nom_collecteur,etat,etat_info_sup,date_info_etat,date_instal_conteneur_sup,type_installation,date_renouvellement_materiel,x_longitude,y_latitude
5226,"45.2309,5.68234",Nord-Ouest,Saint Egrève,,Impasse du Châtelet / côté n°6 / Parking Maison de l'Emploi / MFR,RN75,CS,collecte sélective,CE,enterré,5.0,Astech,,,,Régie,Métro,Bon,,,,,,5.682317,45.230882
5224,"45.23092,5.68237",Nord-Ouest,Saint Egrève,,Impasse du Châtelet / côté n°6 / Parking Maison de l'Emploi / MFR,RN75,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Astech,,,double tambour,Régie,Métro,Bon,,,2014-09,,,5.682383,45.230924
5222,"45.23087,5.68213",Nord-Ouest,Saint Egrève,,Impasse du Châtelet / côté n°12 / Immeubles Châtelet,RN75,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Astech,,,double tambour,Régie,Métro,Bon,,,2014-09,,,5.682151,45.230877
5214,"45.23789,5.69",Nord-Ouest,Saint Egrève,,Place de Pompée / Rue de la Monta,La Monta,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Bon,,,,,,5.69,45.237885
5225,"45.23091,5.68236",Nord-Ouest,Saint Egrève,,Impasse du Châtelet / côté n°6 / Parking Maison de l'Emploi / MFR,RN75,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Astech,,,double tambour,Régie,Métro,Bon,,2018-06,2014-09,,,5.682352,45.230904
5221,"45.23088,5.68215",Nord-Ouest,Saint Egrève,,Impasse du Châtelet / côté n°12 / Immeubles Châtelet,RN75,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Astech,,,double tambour,Régie,Métro,Bon,,,2014-09,,,5.682186,45.230898
5213,"45.23786,5.68997",Nord-Ouest,Saint Egrève,,Place de Pompée / Rue de la Monta,La Monta,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Bon,,,2014-09,,,5.689971,45.237858
5215,"45.23791,5.69003",Nord-Ouest,Saint Egrève,,Place de Pompée / Rue de la Monta,La Monta,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Bon,,,,,,5.690027,45.237912
5212,"45.23783,5.68994",Nord-Ouest,Saint Egrève,,Place de Pompée / Rue de la Monta,La Monta,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Bon,,2018-06,2014-09,,,5.68994,45.237833
3157,"45.20704,5.68317",Nord-Ouest,Sassenage,,3 bis Rue de Chamechaude,,EMB,emballages,CA,aérien,4.2,Citec,Cyclea Max,,,Régie,Métro,Bon,,,2018-08-03,Installation PAV Emballages à côté du PAV Verre existant,,5.68317,45.207043
5440,"45.14551,5.70013",Sud,Echirolles,,26-28-30 Avenue Danièle Casanova,La Luire,CS,collecte sélective,CE,enterré,5.0,Citec,Evolution L,Tulip G5,,Régie,Métro,,,,2019-05-06,,,5.7003179621518,45.145930196444
5382,"45.15037,5.68165",Nord-Ouest,Seyssins,,30 Allée Marthe Trillat (ilôts A1/A2/A5/B6),Pré Nouvel,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Bon,,,,,,5.681647,45.150365
5380,"45.15044,5.68168",Nord-Ouest,Seyssins,,30 Allée Marthe Trillat (ilôts A1/A2/A5/B6),Pré Nouvel,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Bon,,,2017-06,,,5.681682,45.150436
5381,"45.1504,5.68167",Nord-Ouest,Seyssins,,30 Allée Marthe Trillat (ilôts A1/A2/A5/B6),Pré Nouvel,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Bon,,,2017-06,,,5.681667,45.150402
5243,"45.15225,5.68246",Nord-Ouest,Seyssins,,34 Avenue Louis Vicat (ilôt B2),Pré Nouvel,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.682455,45.152252
5244,"45.15221,5.68243",Nord-Ouest,Seyssins,,34 Avenue Louis Vicat (ilôt B2),Pré Nouvel,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.682432,45.152206
5241,"45.15234,5.6825",Nord-Ouest,Seyssins,,34 Avenue Louis Vicat (ilôt B2),Pré Nouvel,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2015-02,,,5.682495,45.152343
5242,"45.1523,5.68248",Nord-Ouest,Seyssins,,34 Avenue Louis Vicat (ilôt B2),Pré Nouvel,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2015-02,,,5.682478,45.1523
5378,"45.14984,5.67856",Nord-Ouest,Seyssins,,79-81 Avenue de Claix (ilôts C1/C3),Pré Nouvel,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Bon,,,,,,5.678561,45.149836
2015,"45.13858,5.74162",Sud,Bresson,,L'Oratoire / 3-5 Rue de l'Oratoire / Réservoirs ville de Grenoble,,PAP,papier,CA,aérien,4.0,SNNECO,Eco-DI,,,Prestataire,Lely,Bon,,,,,,5.741656,45.138575
5348,"45.14927,5.67842",Nord-Ouest,Seyssins,,89 Avenue de Claix (ilôt C2),Pré Nouvel,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2016-12,,,5.678425,45.149273
5345,"45.15197,5.6804",Nord-Ouest,Seyssins,,Avenue de Claix (ilôt B3),Pré Nouvel,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.680403,45.151967
5346,"45.152,5.68038",Nord-Ouest,Seyssins,,Avenue de Claix (ilôt B3),Pré Nouvel,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.680378,45.152004
5343,"45.1519,5.68046",Nord-Ouest,Seyssins,,Avenue de Claix (ilôt B3),Pré Nouvel,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2016-03,,,5.680461,45.151895
5344,"45.15193,5.68044",Nord-Ouest,Seyssins,,Avenue de Claix (ilôt B3),Pré Nouvel,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2016-03,,,5.680436,45.15193
3160,"45.16014,5.69612",Nord-Ouest,Seyssins,,Parking Intermarché / Brasserie du Rondeau / 112 Rue de la Liberté,,EMB,emballages,CA,aérien,3.0,Nord Engineering,New Easy City,,,Régie,Métro,Très bon,,,2019-02-20,Création nouveau site de collecte,,5.696121,45.160143
3127,"45.16431,5.69355",Nord-Ouest,Seyssins,,Rue Raoul Follereau / Stade Jean Beauvallet,,EMB,emballages,CA,aérien,0.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Sale,,,,,,5.693544,45.164242
2014,"45.14051,5.74275",Sud,Bresson,,Ecole / 38 Rue de la République,,PAP,papier,CA,aérien,5.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,,,,,,5.742752,45.140506
3015,"45.13633,5.75049",Sud,Bresson,,Eglise (Parking) / Rue de l'Eglise,,EMB,emballages,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,,,,,,5.750486,45.136325
2016,"45.13635,5.75052",Sud,Bresson,,Eglise (Parking) / Rue de l'Eglise,,PAP,papier,CA,aérien,4.0,SNNECO,Eco-DI,bac du mêm type,,Prestataire,Lely,Bon,,,,,2019-03-12,5.750466,45.136326
3156,"45.13858,5.74154",Sud,Bresson,,L'Oratoire / 3-5 Rue de l'Oratoire / Réservoirs ville de Grenoble,,EMB,emballages,CA,aérien,5.0,STCM,Polytri,,,Prestataire,Lely,Bon,,,2018-06-14,Colonne Emballages supplémentaire sur site pré-existant,,5.741538,45.138583
3016,"45.12873,5.76315",Sud,Bresson,,Golf / Route d'accès (accès par route D112 en provenance de Brié ou Jarrie),,EMB,emballages,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Sale,,,,,,5.763154,45.128732
5246,"45.1473,5.67807",Nord-Ouest,Seyssins,,Rue de Comboire (ilôts H5/6/8/9),Pré Nouvel,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.678073,45.147295
5245,"45.14731,5.67798",Nord-Ouest,Seyssins,,Rue de Comboire (ilôts H5/6/8/9),Pré Nouvel,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,2018-06,2016-12,,,5.677978,45.147307
3014,"45.13827,5.75022",Sud,Bresson,,Restaurant / 2 Rue Emile Chavant,,EMB,emballages,CA,aérien,5.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,,,,,,5.750221,45.138265
3151,"45.13803,5.74864",Sud,Bresson,,Rue de la République / Chemin des Saules,,EMB,emballages,CA,aérien,5.0,STCM,Polytri,,,Prestataire,Lely,Bon,,,2018-03-12,Création nouveau site de collecte,,5.748636,45.138034
2132,"45.138,5.74865",Sud,Bresson,,Rue de la République / Chemin des Saules,,PAP,papier,CA,aérien,0.0,STCM,Polytri,,,Prestataire,Lely,Bon,,,2018-03-12,"Création nouveau site de collecte / plateforme de tri (colonnes aériennes emballages, papier et verre)",,5.748655,45.137996
2013,"45.14272,5.7396",Sud,Bresson,,ZA Condamines / 1 Rue des Condamines,,PAP,papier,CA,aérien,4.0,SNNECO,Eco-DI,,,Prestataire,Lely,Bon,,,,,,5.739601,45.142717
3023,"45.11405,5.78637",Sud,Brié et Angonnes,,Caserne Pompiers / Route d'Uriage / Chemin des Broux,,EMB,emballages,CA,aérien,4.0,SNNECO,Eco-DI,,,Prestataire,Lely,Bon,,,,,,5.786375,45.114047
2129,"45.11408,5.78622",Sud,Brié et Angonnes,,Caserne Pompiers / Route d'Uriage / Chemin des Broux,,PAP,papier,CA,aérien,4.0,STCM,Polytri,,,Prestataire,Lely,Bon,,,2016-11-03,Colonne Papier supplémentaire,2018-12-19,5.786322,45.114023
3139,"45.11405,5.78632",Sud,Brié et Angonnes,,Caserne Pompiers / Route d'Uriage / Chemin des Broux,,EMB,emballages,CA,aérien,5.0,STCM,Polytri,,,Prestataire,Lely,Bon,,,2016-11-03,Colonne Emballages supplémentaire sur site pré-existant,,5.786325,45.114055
3022,"45.11881,5.78505",Sud,Brié et Angonnes,,Ecole du Barlatier / Chemin du Barlatier (100m après école) / Chemin de Leva,,EMB,emballages,CE,enterré,0.0,Astech,,,,Prestataire,Lely,Bon,,,,,,5.78505,45.118808
2022,"45.11886,5.78515",Sud,Brié et Angonnes,,Ecole du Barlatier / Chemin du Barlatier (100m après école) / Chemin de Leva,,PAP,papier,CE,enterré,0.0,Astech,,,,Prestataire,Lely,Bon,,,,,,5.785219,45.118882
3021,"45.13921,5.77709",Sud,Brié et Angonnes,,Les Angonnes / Chapelle / 889 Route des Angonnes,,EMB,emballages,CE,enterré,4.0,Citec,?,,,Prestataire,Lely,Usé,,,,,,5.777088,45.139207
3018,"45.13693,5.76875",Sud,Brié et Angonnes,,Parking Souveyron / Route de Montavie / Chemin de la Léchère,,EMB,emballages,CA,aérien,5.0,STCM,Polytri,,,Prestataire,Lely,Bon,,,,,,5.768745,45.136929
3019,"45.13698,5.76875",Sud,Brié et Angonnes,,Parking Souveyron / Route de Montavie / Chemin de la Léchère,,EMB,emballages,CA,aérien,5.0,STCM,Polytri,Trappe coulissante,,Prestataire,Lely,Bon,,,,,,5.768747,45.136977
2023,"45.11534,5.78382",Sud,Brié et Angonnes,,Services Techniques / 3992 Route Napoléon (Route D5),,PAP,papier,CA,aérien,5.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,,,,,,5.78378,45.115345
3162,"45.15336,5.69784",Sud,Echirolles,,1 Rue des Montagnes de Lans (Restaurant La Tables des Pirates) / Espace Comboire,,EMB,emballages,CA,aérien,4.0,Biloba,Ecobois Neo,Biloba Ecobois 4m3 kinshofr E2034A,,Régie,Métro,,,,2019-04-09,Création nouveau site de collecte,,5.697841,45.153358
5158,"45.13839,5.71383",Sud,Echirolles,,1 Rue Jean-Henri Fabre (Tour 6),Village 2,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.713833,45.138392
5269,"45.14084,5.71396",Sud,Echirolles,,12 Avenue Général de Gaulle / Kis (Bâtiment D),Village 2 / Kis,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2015-06-29,,,5.713957,45.140839
5140,"45.13745,5.71287",Sud,Echirolles,,13 Avenue Charles de Gaulle / Contre-allée Ouest (Bâtiment Rumba),Village 2,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.71287,45.137453
5139,"45.13742,5.71285",Sud,Echirolles,,13 Avenue Charles de Gaulle / Contre-allée Ouest (Bâtiment Rumba),Village 2,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2011-06,,,5.712855,45.137421
5392,"45.14336,5.69981",Sud,Echirolles,,1-3 Rue de Vassieux,La Luire,CS,collecte sélective,CE,enterré,5.0,Citec,Evolution L,Tulip G5,double tambour,Régie,Métro,Sale,,,2018-09-24,,,5.699814,45.143364
5391,"45.14336,5.69985",Sud,Echirolles,,1-3 Rue de Vassieux,La Luire,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,Evolution L,Tulip G5,double tambour,Régie,Métro,Bon,,,2018-09-24,,,5.69985,45.143357
5416,"45.14714,5.70101",Sud,Echirolles,,1-3 Rue des Grottes de la Luire,La Luire,CS,collecte sélective,CE,enterré,5.0,Citec,Evolution L,Tulip G5,,Régie,Métro,Bon,,,2018-09-24,,,5.701011,45.147136
5415,"45.14714,5.70098",Sud,Echirolles,,1-3 Rue des Grottes de la Luire,La Luire,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,Evolution L,Tulip G5,double tambour,Régie,Métro,Bon,,,2018-09-24,,,5.700975,45.147143
5132,"45.14005,5.71527",Sud,Echirolles,,1-3 Rue Galilée (Bâtiment A),Village 2,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.715271,45.140051
5170,"45.13714,5.71524",Sud,Echirolles,,1-7 Rue Alphonse Loubat (Bâtiment M),Village 2,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.715241,45.137141
5169,"45.13715,5.71519",Sud,Echirolles,,1-7 Rue Alphonse Loubat (Bâtiment M),Village 2,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2013-01,,,5.715193,45.137145
5160,"45.1382,5.71367",Sud,Echirolles,,2 Rue Jean-Henri Fabre (Tour 7),Village 2,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.713667,45.138197
5159,"45.13823,5.71367",Sud,Echirolles,,2 Rue Jean-Henri Fabre (Tour 7),Village 2,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2012-08,,,5.713666,45.138229
5406,"45.14552,5.69945",Sud,Echirolles,,20-22 Rue des Grottes de la Luire,La Luire,CS,collecte sélective,CE,enterré,5.0,Citec,Evolution L,Tulip G5,,Régie,Métro,Bon,,,2018-09-24,,,5.699447,45.145522
5405,"45.1455,5.69944",Sud,Echirolles,,20-22 Rue des Grottes de la Luire,La Luire,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,Evolution L,Tulip G5,double tambour,Régie,Métro,Bon,,,2018-09-24,,,5.699438,45.145501
5273,"45.14028,5.71363",Sud,Echirolles,,22 Avenue Général De Gaulle / Kis (Bâtiment C),Village 2 / Kis,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.713631,45.140277
5271,"45.1403,5.71365",Sud,Echirolles,,22 Avenue Général De Gaulle / Kis (Bâtiment C),Village 2 / Kis,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2015-06-29,,,5.713648,45.140304
5272,"45.14025,5.71362",Sud,Echirolles,,22 Avenue Général De Gaulle / Kis (Bâtiment C),Village 2 / Kis,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2015-06-29,,,5.713617,45.140253
5411,"45.1469,5.70001",Sud,Echirolles,,2-4 Rue des Grottes de la Luire,La Luire,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,Evolution L,Tulip G5,double tambour,Régie,Métro,Bon,,,2018-09-24,,,5.700006,45.146904
5149,"45.13851,5.71587",Sud,Echirolles,,2-4 Rue Nicéphore Niepce (Bâtiment D),Village 2,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.715868,45.138512
5150,"45.13851,5.71584",Sud,Echirolles,,2-4 Rue Nicéphore Niepce (Bâtiment D),Village 2,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2011-09,,,5.715844,45.138513
5404,"45.14509,5.69926",Sud,Echirolles,,26-28 Rue des Grottes de la Luire,La Luire,CS,collecte sélective,CE,enterré,5.0,Citec,Evolution L,Tulip G5,,Régie,Métro,Sale,,,2018-09-24,,,5.699259,45.145086
5403,"45.14506,5.69925",Sud,Echirolles,,26-28 Rue des Grottes de la Luire,La Luire,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,Evolution L,Tulip G5,double tambour,Régie,Métro,Sale,,,2018-09-24,,,5.699251,45.145062
3141,"45.14324,5.69112",Sud,Echirolles,,27 Rue de Comboire / Direction de l'Equipement (DIR),,EMB,emballages,CA,aérien,4.2,Citec,Cyclea Max,,,Régie,Métro,Bon,,,2016-11-15,,,5.691118,45.143244
5402,"45.14445,5.69904",Sud,Echirolles,,30-32 Rue des Grottes de la Luire,La Luire,CS,collecte sélective,CE,enterré,5.0,Citec,Evolution L,Tulip G5,,Régie,Métro,Sale,,,2018-09-24,,,5.699042,45.144445
5134,"45.13983,5.71512",Sud,Echirolles,,4-6-8 Rue Galilée (Bâtiment F),Village 2,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.715123,45.139832
5133,"45.13985,5.71512",Sud,Echirolles,,4-6-8 Rue Galilée (Bâtiment F),Village 2,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2011-06,,,5.715124,45.139854
5151,"45.13915,5.71512",Sud,Echirolles,,5 Rue Galilée (Tour 3),Village 2,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.715117,45.13915
5152,"45.13912,5.71512",Sud,Echirolles,,5 Rue Galilée (Tour 3),Village 2,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2011-09,,,5.715115,45.13912
5394,"45.14345,5.69936",Sud,Echirolles,,5-7 Rue de Vassieux,La Luire,CS,collecte sélective,CE,enterré,5.0,Citec,Evolution L,Tulip G5,double tambour,Régie,Métro,Sale,,,2018-09-24,,,5.699357,45.14345
5393,"45.14344,5.69939",Sud,Echirolles,,5-7 Rue de Vassieux,La Luire,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,Evolution L,Tulip G5,double tambour,Régie,Métro,Bon,,,2018-09-24,,,5.699389,45.143444
5414,"45.14723,5.70057",Sud,Echirolles,,5-7 Rue des Grottes de la Luire,La Luire,CS,collecte sélective,CE,enterré,5.0,Citec,Evolution L,Tulip G5,,Régie,Métro,Bon,,,2018-09-24,,,5.700567,45.147228
5410,"45.14644,5.69982",Sud,Echirolles,,8-10 Rue des Grottes de la Luire,La Luire,CS,collecte sélective,CE,enterré,5.0,Citec,Evolution L,Tulip G5,,Régie,Métro,Sale,,,2018-09-24,,,5.699818,45.14644
5409,"45.14642,5.69981",Sud,Echirolles,,8-10 Rue des Grottes de la Luire,La Luire,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,Evolution L,Tulip G5,double tambour,Régie,Métro,Sale,,,2018-09-24,,,5.69981,45.146417
5164,"45.13766,5.71524",Sud,Echirolles,,9 Rue Denis Papin (Tour 4),Village 2,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.715238,45.13766
5163,"45.13768,5.7152",Sud,Echirolles,,9 Rue Denis Papin (Tour 4),Village 2,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2012-08,,,5.715196,45.137685
5396,"45.14356,5.69882",Sud,Echirolles,,9-11 Rue de Vassieux,La Luire,CS,collecte sélective,CE,enterré,5.0,Citec,Evolution L,Tulip G5,,Régie,Métro,Bon,,,2018-09-24,,,5.698823,45.14356
5395,"45.14355,5.69886",Sud,Echirolles,,9-11 Rue de Vassieux,La Luire,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,Evolution L,Tulip G5,double tambour,Régie,Métro,Bon,,,2018-09-24,,,5.698858,45.143554
5168,"45.1375,5.71418",Sud,Echirolles,,Rue Clément Ader (Bâtiment G),Village 2,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.714178,45.137501
5167,"45.13754,5.71418",Sud,Echirolles,,Rue Clément Ader (Bâtiment G),Village 2,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2013-01,,,5.714177,45.137537
5418,"45.14439,5.70034",Sud,Echirolles,,Rue de l'Ecureuil,La Luire,CS,collecte sélective,CE,enterré,5.0,Citec,Evolution L,Tulip G5,,Régie,Métro,Sale,,,2018-09-24,,,5.700343,45.144389
5417,"45.14438,5.70038",Sud,Echirolles,,Rue de l'Ecureuil,La Luire,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,Evolution L,Tulip G5,double tambour,Régie,Métro,Sale,,,2018-09-24,,,5.700379,45.144384
3161,"45.14608,5.69218",Sud,Echirolles,,Rue du Mont Aiguille (vers n°1),,EMB,emballages,CA,aérien,4.0,Biloba,Ecobois Neo,,,Régie,Métro,,,,2019-04-09,Création nouveau site de collecte,,5.692177,45.146076
5130,"45.14037,5.71506",Sud,Echirolles,,Rue Galilée (Tour 1) / Rue Pasteur,Village 2,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Sale,,,,,,5.715063,45.140375
5129,"45.14036,5.71508",Sud,Echirolles,,Rue Galilée (Tour 1) / Rue Pasteur,Village 2,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Sale,,,2011-06,,,5.715081,45.140364
3163,"45.15155,5.7402",Sud,Eybens,,20 Rue Evariste Galois / ZA Les Ruires,,EMB,emballages,CA,aérien,4.0,Biloba,Ecobois Neo,,,Régie,Métro,,,,2019-04-10,Création nouveau site de collecte,,5.740195,45.151554
5191,"45.16806,5.73215",Sud,Grenoble,6,44-46 Avenue La Bruyère,Villeneuve,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Bon,,,,,,5.73215,45.168058
3165,"45.14953,5.73679",Sud,Eybens,,16-31 Rue Irène Joliot Curie / ZA Les Ruires,,EMB,emballages,CA,aérien,4.0,Biloba,Ecobois Neo,,,Régie,Métro,,,,2019-04-10,Création nouveau site de collecte,,5.735651,45.150268
2010,"45.25913,5.77707",Nord-Est,Le Sappey en Chartreuse,,La Charmette / Entrée village,,PAP,papier,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,,,,,,5.77708,45.25913
2001,"45.24833,5.69677",Nord-Ouest,Proveysieux,,Grange Haute,,PAP,papier,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Sale,,,,,,5.696781,45.248382
2008,"45.25851,5.77882",Nord-Est,Le Sappey en Chartreuse,,La Jacobine / Foyer ski / Route de la Jacobine (parking),,PAP,papier,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,,,,,,5.778545,45.258394
3007,"45.2546,5.7711",Nord-Est,Le Sappey en Chartreuse,,Le Gouillat / Route du Col de Porte (Route D512),,EMB,emballages,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,,,,,,5.771106,45.254605
2012,"45.27666,5.75781",Nord-Est,Sarcenas,,Le Pied du Croz / Route D57,,PAP,papier,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,,,,,,5.757826,45.276675
2037,"45.07993,5.73578",Grand-Sud,Champ sur Drac,,Pavillon (parking derrière la Poste) / Rue de Verdun,,CS,collecte sélective,CE,enterré,0.0,Citec,?,,,Prestataire,Lely,Bon,,,,,,5.735783,45.079934
2047,"45.11791,5.74797",Grand-Sud,Jarrie,,Le Plâtre (Haute Jarrie) / Stade / 330 Route du Plâtre,,PAP,papier,CA,aérien,4.0,SNNECO,Eco-DI,,,Prestataire,Lely,Sale,,,,,,5.74797,45.117908
2018,"45.12751,5.75636",Sud,Bresson,,Golf / Club-Restaurant (accès cuisines),,PAP,papier,CA,aérien,5.0,SNNECO,Eco-Bois,Trappe commerçants,,Prestataire,Lely,Sale,,,,,,5.756375,45.127512
2017,"45.12867,5.76323",Sud,Bresson,,Golf / Route d'accès (accès par route D112 en provenance de Brié ou Jarrie),,PAP,papier,CA,aérien,4.0,SNNECO,Eco-DI,,,Prestataire,Lely,Usé,,,,,,5.763232,45.128664
3164,"45.14994,5.73938",Sud,Eybens,,8-10 Rue Irène Joliot Curie / ZA Les Ruires,,EMB,emballages,CA,aérien,4.0,Biloba,Ecobois Neo,,,Régie,Métro,,,,2019-04-10,Création nouveau site de collecte,,5.739384,45.149938
3056,"45.09675,5.74257",Grand-Sud,Jarrie,,Mairie (Clos Jouvin) / 100 Montée de la Creuse,,EMB,emballages,CA,aérien,1.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Sale,,,,,,5.742578,45.096743
